Date,Close/Last,Volume,Open,High,Low,,
16/03/2022,24.496,671421700,23.5,24.597,23.172,,
17/03/2022,24.766,471941200,24.12,24.842,23.906,,
18/03/2022,26.453,730718600,24.799,26.569,24.624,,
21/03/2022,26.734,591727100,26.507,27.152,25.967,,
22/03/2022,26.524,547007100,26.727,27.238,26.072,,
23/03/2022,25.634,502119900,26.126,26.6115,25.575,,
24/03/2022,28.15,877379100,26.166,28.32,25.907,,
25/03/2022,27.692,579016200,27.886,28.358,27.271,,
28/03/2022,28.219,425493900,27.7555,28.25,27.206,,
29/03/2022,28.656,488984400,28.6945,28.946,27.98,,
30/03/2022,27.69,463487100,28.304,28.4955,27.503,,
31/03/2022,27.286,523440200,27.782,28.248,27.27,,
01/04/2022,26.712,517235100,27.375,27.496,26.267,,
04/04/2022,27.36,397707800,26.728,27.558,26.613,,
05/04/2022,25.931,436614700,27.254,27.319,25.82,,
06/04/2022,24.407,703832600,24.934,25.3,24.003,,
07/04/2022,24.208,557992400,24.441,24.722,23.478,,
08/04/2022,23.119,524780600,23.917,23.923,23.062,,
11/04/2022,21.917,575206800,22.214,22.3199,21.66,,
12/04/2022,21.504,662258100,22.537,22.725,21.282,,
13/04/2022,22.203,516943400,21.728,22.5,21.455,,
14/04/2022,21.258,569096900,22.505,22.777,21.163,,
18/04/2022,21.783,525700600,21.2,22.088,21.079,,
19/04/2022,22.198,512780600,21.72,22.373,21.314,,
20/04/2022,21.482,468974400,22.5171,22.6704,21.2,,
21/04/2022,20.183,656209400,21.7092,22.392,20,,
22/04/2022,19.515,624713400,20.303,20.486,19.5,,
25/04/2022,19.902,641565600,19.202,19.945,19.096,,
26/04/2022,18.788,653142500,19.718,19.788,18.67,,
27/04/2022,18.415,499460200,18.598,19.167,18.29,,
28/04/2022,19.782,570326700,18.967,20.037,18.4896,,
29/04/2022,18.547,500434900,19.402,20.1285,18.517,,
02/05/2022,19.533,572048700,18.5405,19.574,18.391,,
03/05/2022,19.602,475750800,19.4,19.825,19.133,,
04/05/2022,20.334,648854600,19.923,20.4,18.751,,
05/05/2022,18.844,626331400,19.867,19.925,18.5,,
06/05/2022,18.675,633296700,18.736,19.512,17.99,,
09/05/2022,16.95,644454500,18.034,18.255,16.827,,
10/05/2022,17.595,761474300,17.689,18.198,17.025,,
11/05/2022,16.63,670167000,17.347,17.753,16.568,,
12/05/2022,16.175,708728400,16.2191,16.788,15.567,,
13/05/2022,17.706,670436500,16.788,17.9284,16.5925,,
16/05/2022,17.264,521446000,17.509,17.788,17.106,,
17/05/2022,18.177,585829700,18.074,18.371,17.634,,
18/05/2022,16.938,545161100,17.705,18.118,16.864,,
19/05/2022,17.124,621309600,16.937,17.687,16.7341,,
20/05/2022,16.694,739105300,17.332,17.41,15.755,,
23/05/2022,16.898,639888700,16.274,16.915,16.179,,
24/05/2022,16.154,588550000,16.51,16.597,15.78,,
25/05/2022,16.975,781131900,16.02,17.111,16,,
26/05/2022,17.851,996574500,16.036,18.092,16.022,,
27/05/2022,18.811,738379400,18.186,18.881,18.1,,
31/05/2022,18.672,664099500,18.98,19.2,18.35,,
01/06/2022,18.32,544513900,18.724,19.0532,18.122,,
02/06/2022,19.592,648655800,18.292,19.619,18.198,,
03/06/2022,18.72,598778700,19.0815,19.3323,18.5216,,
06/06/2022,18.786,422406200,19.139,19.337,18.5642,,
07/06/2022,18.926,388914100,18.472,19,18.188,,
08/06/2022,18.648,363252500,18.799,19.18,18.535,,
09/06/2022,18.048,395573800,18.481,18.933,18.041,,
10/06/2022,16.974,465649700,17.6,17.697,16.869,,
13/06/2022,15.647,604153400,16,16.312,15.606,,
14/06/2022,15.836,469679500,15.731,16.066,15.412,,
15/06/2022,16.527,563935700,16.095,16.868,15.926,,
16/06/2022,15.601,545748700,15.86,15.9423,15.401,,
17/06/2022,15.88,630334000,15.648,15.995,15.328,,
21/06/2022,16.566,483088900,16.4745,17.008,16.407,,
22/06/2022,16.36,437997400,16.226,16.662,16.18,,
23/06/2022,16.225,463679600,16.5185,16.585,15.853,,
24/06/2022,17.126,472152800,16.5,17.14,16.31,,
27/06/2022,16.869,427967900,17.312,17.33,16.6255,,
28/06/2022,15.982,461859400,16.9,17.202,15.945,,
29/06/2022,15.542,482352300,15.814,15.82,15.17,,
30/06/2022,15.159,686070000,15.361,15.567,14.862,,
01/07/2022,14.523,577610100,14.899,15.0629,14.392,,
05/07/2022,14.964,652207600,14.175,14.971,14.055,,
06/07/2022,15.13,529065900,15.01,15.319,14.789,,
07/07/2022,15.858,492902800,15.4555,15.945,15.389,,
08/07/2022,15.838,467971800,15.43,16.037,15.389,,
11/07/2022,15.152,438388700,15.526,15.527,15.038,,
12/07/2022,15.082,458483100,15.268,15.431,14.877,,
13/07/2022,15.164,521918300,14.59,15.375,14.465,,
14/07/2022,15.372,456234800,15.108,15.473,14.728,,
15/07/2022,15.762,385935500,15.659,15.782,15.445,,
18/07/2022,16.101,670517500,16.302,16.897,16.002,,
19/07/2022,16.992,702366100,16.486,17.11,16.172,,
20/07/2022,17.807,760537800,16.947,17.9325,16.801,,
21/07/2022,18.05,557049300,17.885,18.144,17.5446,,
22/07/2022,17.319,536670900,17.893,17.967,17.1365,,
25/07/2022,17.024,480747500,17.019,17.124,16.649,,
26/07/2022,16.533,397864900,16.889,16.919,16.478,,
27/07/2022,17.79,569776200,17.032,17.936,16.913,,
28/07/2022,17.984,474646300,17.975,18.14,17.44,,
29/07/2022,18.163,435460400,17.813,18.244,17.692,,
01/08/2022,18.441,476469000,18.182,18.846,17.99,,
02/08/2022,18.526,489526900,18.122,18.9375,18.092,,
03/08/2022,18.893,418145600,18.184,18.968,18.137,,
04/08/2022,19.215,409652300,18.849,19.274,18.76,,
05/08/2022,18.989,386068300,18.81,19.2289,18.666,,
08/08/2022,17.793,983783200,17.502,18.239,17.242,,
09/08/2022,17.086,668262700,17.252,17.4472,16.724,,
10/08/2022,18.097,597422500,17.698,18.118,17.317,,
11/08/2022,17.942,509326600,18.131,18.707,17.876,,
12/08/2022,18.709,478094200,18.16,18.718,17.953,,
15/08/2022,19.032,457665600,18.701,19.164,18.613,,
16/08/2022,18.879,451239600,18.9195,19.142,18.501,,
17/08/2022,18.335,446799100,18.523,18.688,18.145,,
18/08/2022,18.773,415446600,18.301,18.865,18.183,,
19/08/2022,17.849,441588300,18.406,18.52,17.77,,
22/08/2022,17.034,409592700,17.49,17.558,16.966,,
23/08/2022,17.181,369985800,16.9885,17.465,16.97,,
24/08/2022,17.222,522660700,17.012,17.406,16.895,,
25/08/2022,17.913,770691300,16.844,17.947,16.833,,
26/08/2022,16.26,769127400,17.857,17.924,16.237,,
29/08/2022,15.801,496131900,16.02,16.338,15.767,,
30/08/2022,15.468,530180700,15.96,16.039,15.182,,
31/08/2022,15.094,573709900,15.384,15.54,14.9585,,
01/09/2022,13.937,1178865000,14.209,14.38,13.2702,,
02/09/2022,13.647,743157500,14.1,14.171,13.591,,
06/09/2022,13.465,535751200,13.731,13.779,13.351,,
07/09/2022,13.714,512657500,13.563,13.838,13.346,,
08/09/2022,13.99,624873100,13.459,14.008,13.369,,
09/09/2022,14.387,487128400,14.157,14.474,14.126,,
12/09/2022,14.505,484159200,14.369,14.547,14.198,,
13/09/2022,13.131,714955600,13.802,13.922,13.099,,
14/09/2022,13.128,588506500,13.254,13.29,12.913,,
15/09/2022,12.929,523625200,13.0152,13.233,12.79,,
16/09/2022,13.198,670751400,12.7415,13.212,12.617,,
19/09/2022,13.382,569685300,13.012,13.463,13.01,,
20/09/2022,13.176,524817800,13.2145,13.4828,13.057,,
21/09/2022,13.261,807679400,13.213,14.031,13.11,,
22/09/2022,12.561,759162200,13.07,13.149,12.428,,
23/09/2022,12.516,663309300,12.42,12.611,12.257,,
26/09/2022,12.228,547342700,12.491,12.659,12.214,,
27/09/2022,12.413,553854100,12.507,12.736,12.258,,
28/09/2022,12.736,542413900,12.41,12.823,12.3539,,
29/09/2022,12.22,532763100,12.448,12.5,11.946,,
30/09/2022,12.139,565638400,12.087,12.633,12.075,,
03/10/2022,12.512,547478500,12.347,12.678,12.105,,
04/10/2022,13.167,584181700,12.879,13.22,12.879,,
05/10/2022,13.209,507130700,12.9107,13.321,12.621,,
06/10/2022,13.13,644156900,13.22,13.656,13.103,,
07/10/2022,12.076,672478200,12.505,12.67,12.022,,
10/10/2022,11.67,698699300,12.037,12.1243,11.4081,,
11/10/2022,11.586,667481600,11.561,11.846,11.283,,
12/10/2022,11.5,492590200,11.579,11.735,11.345,,
13/10/2022,11.96,850103000,10.971,12.078,10.813,,
14/10/2022,11.227,713432000,12.057,12.111,11.204,,
17/10/2022,11.888,580774200,11.518,11.948,11.517,,
18/10/2022,11.967,659362100,12.344,12.492,11.618,,
19/10/2022,12.051,523130600,11.879,12.35,11.834,,
20/10/2022,12.194,652397600,12.113,12.769,12.105,,
21/10/2022,12.466,609494400,12.0982,12.498,11.887,,
24/10/2022,12.599,517457400,12.508,12.71,12.064,,
25/10/2022,13.261,505482300,12.6935,13.3,12.664,,
26/10/2022,12.896,535533300,12.869,13.388,12.708,,
27/10/2022,13.176,583113100,13.63,13.838,13.122,,
28/10/2022,13.834,521039900,13.104,13.85,13.061,,
31/10/2022,13.497,486341000,13.778,13.838,13.297,,
01/11/2022,13.543,432816900,13.811,13.925,13.519,,
02/11/2022,13.219,672627800,13.85,14.21,13.2112,,
03/11/2022,13.421,500064900,13.043,13.781,12.956,,
04/11/2022,14.156,612575900,13.986,14.229,13.697,,
07/11/2022,14.301,410061000,14.228,14.412,13.954,,
08/11/2022,14.602,595292000,14.801,14.891,14.216,,
09/11/2022,13.776,454413700,14.1615,14.211,13.759,,
10/11/2022,15.75,700819300,14.8,15.773,14.547,,
11/11/2022,16.327,655487500,15.8075,16.389,15.482,,
14/11/2022,16.295,527852500,16.218,16.54,15.922,,
15/11/2022,16.666,545875500,16.7215,16.998,16.382,,
16/11/2022,15.91,649546800,16.1615,16.362,15.873,,
17/11/2022,15.677,710893600,15.715,16.266,15.535,,
18/11/2022,15.409,492071700,15.966,16.002,15.12,,
21/11/2022,15.317,404739300,15.147,15.477,15.08,,
22/11/2022,16.038,472866100,15.328,16.0576,15.1216,,
23/11/2022,16.519,427240900,16.098,16.527,16.048,,
25/11/2022,16.27,167934300,16.318,16.487,16.172,,
28/11/2022,15.827,304152000,16.026,16.357,15.725,,
29/11/2022,15.639,298384500,15.827,15.932,15.52,,
30/11/2022,16.923,565298200,15.697,16.93,15.597,,
01/12/2022,17.135,470976600,16.999,17.265,16.635,,
02/12/2022,16.876,371388600,16.659,16.9326,16.445,,
05/12/2022,16.61,352255200,16.679,16.995,16.472,,
06/12/2022,15.987,352694300,16.53,16.573,15.819,,
07/12/2022,16.12,372387600,15.772,16.186,15.667,,
08/12/2022,17.169,515455500,16.273,17.179,15.959,,
09/12/2022,17.001,465338200,17.16,17.583,16.975,,
12/12/2022,17.535,457327800,17.037,17.538,16.797,,
13/12/2022,18.072,656588800,18.531,18.79,17.711,,
14/12/2022,17.674,496888100,17.987,18.252,17.42,,
15/12/2022,16.952,478542100,17.146,17.32,16.7,,
16/12/2022,16.571,478231900,16.8642,17.041,16.41,,
19/12/2022,16.254,354038800,16.572,16.609,16.145,,
20/12/2022,16.085,403259800,16.064,16.31,15.852,,
21/12/2022,16.501,325025400,16.114,16.627,16.102,,
22/12/2022,15.339,565045300,16.0935,16.138,14.882,,
23/12/2022,15.206,349325600,15.196,15.339,14.883,,
27/12/2022,14.121,464902300,15.074,15.1,14.056,,
28/12/2022,14.036,351066500,13.927,14.262,13.884,,
29/12/2022,14.603,354923200,14.402,14.683,14.227,,
30/12/2022,14.614,310489800,14.334,14.629,14.233,,
03/01/2023,14.315,401276600,14.851,14.996,14.096,,
04/01/2023,14.749,431323600,14.567,14.853,14.241,,
05/01/2023,14.265,389168100,14.491,14.564,14.148,,
06/01/2023,14.859,405043600,14.474,15.01,14.034,,
09/01/2023,15.628,504230600,15.284,16.056,15.141,,
10/01/2023,15.909,384101300,15.507,15.962,15.472,,
11/01/2023,16.001,353284900,15.8395,16.028,15.563,,
12/01/2023,16.511,551409100,16.1,16.637,15.492,,
13/01/2023,16.899,447287100,16.278,16.922,16.165,,
17/01/2023,17.702,511102200,16.899,17.728,16.899,,
18/01/2023,17.377,439623600,17.667,17.873,17.282,,
19/01/2023,16.765,452931600,17.036,17.197,16.731,,
20/01/2023,17.839,564967100,17.011,17.856,16.825,,
23/01/2023,19.193,655162600,18.064,19.245,17.8175,,
24/01/2023,19.265,496204100,18.827,19.495,18.82,,
25/01/2023,19.323,449537100,18.9125,19.37,18.58,,
